Order_ID,Order_Date,Customer_ID,Product,Region,Quantity,Unit_Price,Payment_Method,Revenue,Profit,Customer_Satisfaction
10688,2026-11-19,1159,Monitor,South,4,62933,Cash,251732,47348.66,1
10689,2026-11-20,1019,Laptop,North,1,47568,Credit Card,47568,9456.87,4
10690,2026-11-21,1189,Smartphone,East,1,20491,UPI,20491,5491.14,3
10691,2026-11-22,1108,Laptop,North,2,11275,UPI,22550,4380.23,4
10692,2026-11-23,1182,Tablet,South,1,78301,Credit Card,78301,10677.92,2
10693,2026-11-24,1167,Laptop,West,3,85495,UPI,256485,64314.38,5
10694,2026-11-25,1091,Tablet,West,3,61750,Credit Card,185250,34284.17,5
10695,2026-11-26,1090,Keyboard,South,3,17173,Cash,51519,3597.06,5
10696,2026-11-27,1019,Mouse,South,2,27556,Debit Card,55112,10551.89,5
10697,2026-11-28,1039,Smartwatch,West,3,7114,Cash,21342,5911.83,5
10698,2026-11-29,1126,Smartwatch,North,1,7915,Debit Card,7915,1179.95,5
10699,2026-11-30,1195,Headphones,North,4,89191,Credit Card,356764,44267.79,1
10700,2026-12-01,1173,Smartwatch,South,4,44384,Debit Card,177536,15244.55,3
10701,2026-12-02,1141,Tablet,North,5,17464,Cash,87320,7672.06,5
10702,2026-12-03,1126,Monitor,West,1,38226,Debit Card,38226,6047.08,3
10703,2026-12-04,1058,Laptop,North,3,37544,Credit Card,112632,22404.75,5
10704,2026-12-05,1148,Tablet,South,4,57649,Debit Card,230596,16177.2,4
10705,2026-12-06,1200,Monitor,West,1,38044,UPI,38044,10838.44,5
10706,2026-12-07,1061,Mouse,North,4,50476,Cash,201904,48211.32,2
10707,2026-12-08,1127,Smartwatch,East,3,32752,UPI,98256,19322.63,1
10708,2026-12-09,1105,Mouse,West,4,4332,Credit Card,17328,4455.2,4
10709,2026-12-10,1167,Smartwatch,West,5,91311,Debit Card,456555,31980.17,4
10710,2026-12-11,1001,Laptop,East,5,80937,UPI,404685,68476.64,2
10711,2026-12-12,1131,Smartphone,East,4,34648,UPI,138592,28761.07,5
10712,2026-12-13,1092,Laptop,West,1,61740,Debit Card,61740,15877.26,1
10713,2026-12-14,1190,Keyboard,East,1,88954,Debit Card,88954,21870.89,4
10714,2026-12-15,1191,Tablet,South,1,85576,Cash,85576,10206.42,1
10715,2026-12-16,1113,Headphones,South,4,77616,UPI,310464,88550.56,4
10716,2026-12-17,1153,Smartphone,South,1,53959,UPI,53959,4375.34,5
10717,2026-12-18,1056,Laptop,West,3,38902,Credit Card,116706,31368.64,4
10718,2026-12-19,1161,Monitor,East,5,58227,Cash,291135,85225.42,4
10719,2026-12-20,1166,Smartphone,East,3,39078,Credit Card,117234,11053.8,3
10720,2026-12-21,1117,Tablet,North,1,90953,UPI,90953,20966.17,5
10721,2026-12-22,1134,Smartwatch,North,3,22818,Credit Card,68454,4112.13,2
10722,2026-12-23,1058,Smartphone,East,1,76215,UPI,76215,11535.58,2
10723,2026-12-24,1044,Smartwatch,East,4,78287,UPI,313148,56075.67,5
10724,2026-12-25,1173,Tablet,East,3,85529,Credit Card,256587,50075.85,2
10725,2026-12-26,1160,Laptop,West,4,20966,Credit Card,83864,23816.06,5
10726,2026-12-27,1173,Tablet,East,4,96242,Debit Card,384968,83947.15,2
10727,2026-12-28,1061,Smartphone,North,2,45975,Debit Card,91950,15660.88,3
10728,2026-12-29,1047,Monitor,West,1,60642,Debit Card,60642,15307.18,2
10729,2026-12-30,1149,Mouse,East,5,85660,UPI,428300,123193.3,4
10730,2026-12-31,1080,Smartphone,North,1,27064,Credit Card,27064,1502.5,5
10731,2027-01-01,1118,Tablet,West,5,22912,Cash,114560,33867.41,1
10732,2027-01-02,1164,Mouse,East,1,94026,UPI,94026,6725.97,1
10733,2027-01-03,1147,Tablet,East,4,51501,Cash,206004,52241.93,5
10734,2027-01-04,1020,Monitor,East,3,58149,Credit Card,174447,20948.24,3
10735,2027-01-05,1185,Tablet,West,3,61457,UPI,184371,15311.07,2
10736,2027-01-06,1146,Laptop,North,2,36017,Cash,72034,11522.84,3
10737,2027-01-07,1047,Headphones,North,5,13656,Cash,68280,14406.34,1
10738,2027-01-08,1049,Smartwatch,South,5,23564,Debit Card,117820,17111.94,5
10739,2027-01-09,1014,Smartwatch,East,5,26211,Debit Card,131055,8340.52,5
10740,2027-01-10,1143,Smartphone,South,4,30606,Debit Card,122424,24468.31,3
10741,2027-01-11,1159,Headphones,South,5,65958,UPI,329790,90890.39,3
10742,2027-01-12,1001,Tablet,North,3,17089,Credit Card,51267,7474.93,2
10743,2027-01-13,1117,Monitor,West,4,89772,Credit Card,359088,37375.03,4
10744,2027-01-14,1054,Smartphone,West,1,87011,Debit Card,87011,13977.82,4
10745,2027-01-15,1118,Tablet,North,5,7714,Debit Card,38570,2394.84,2
10746,2027-01-16,1003,Mouse,West,5,96617,Debit Card,483085,123245.56,4
10747,2027-01-17,1144,Keyboard,South,1,86231,Cash,86231,22125.6,1
10748,2027-01-18,1185,Tablet,East,5,27627,Debit Card,138135,27212.61,4
10749,2027-01-19,1012,Headphones,North,1,5641,Cash,5641,780.01,2
10750,2027-01-20,1074,Smartphone,East,4,29384,Credit Card,117536,29377.63,4
10751,2027-01-21,1016,Headphones,West,3,90921,UPI,272763,51462.67,5
10752,2027-01-22,1200,Smartphone,East,1,3208,UPI,3208,822.8,3
10753,2027-01-23,1102,Tablet,West,2,18875,UPI,37750,7846.89,1
10754,2027-01-24,1152,Laptop,West,1,15588,UPI,15588,3836.23,5
10755,2027-01-25,1156,Mouse,South,5,58115,Cash,290575,58010.61,5
10756,2027-01-26,1117,Tablet,West,4,45546,Cash,182184,27971.67,2
10757,2027-01-27,1008,Smartwatch,South,4,10514,Debit Card,42056,12174.64,3
10758,2027-01-28,1122,Headphones,South,1,64925,Cash,64925,12029.2,3
10759,2027-01-29,1092,Keyboard,South,3,3773,Debit Card,11319,2278.2,1
10760,2027-01-30,1164,Keyboard,North,2,47635,Debit Card,95270,10014.96,2
10761,2027-01-31,1090,Monitor,North,4,31381,UPI,125524,25909.75,1
10762,2027-02-01,1136,Smartphone,West,5,97522,Cash,487610,94060.9,4
10763,2027-02-02,1186,Headphones,South,5,78577,Cash,392885,37799.31,5
10764,2027-02-03,1060,Monitor,North,3,9212,Debit Card,27636,1793.49,1
10765,2027-02-04,1178,Headphones,South,4,75204,Debit Card,300816,60491.04,5
10766,2027-02-05,1028,Smartwatch,East,1,53374,Credit Card,53374,12859.03,2
10767,2027-02-06,1101,Smartphone,East,5,69587,Credit Card,347935,62924.16,4
10768,2027-02-07,1041,Tablet,East,3,12797,Debit Card,38391,4096.06,2
10769,2027-02-08,1192,Tablet,West,4,27628,Credit Card,110512,23940.27,4
10770,2027-02-09,1155,Keyboard,South,4,68868,Credit Card,275472,19290.32,4
10771,2027-02-10,1191,Tablet,East,4,94519,Debit Card,378076,60665.48,5
10772,2027-02-11,1145,Tablet,North,4,88099,Debit Card,352396,32012.25,2
10773,2027-02-12,1161,Smartwatch,East,4,88999,Cash,355996,34216.47,2
10774,2027-02-13,1157,Laptop,East,5,79458,Debit Card,397290,39956.84,1
10775,2027-02-14,1141,Keyboard,East,3,33420,Debit Card,100260,14705.81,2
10776,2027-02-15,1046,Monitor,West,4,11656,UPI,46624,2927.41,1
10777,2027-02-16,1035,Mouse,North,2,11608,Cash,23216,3469.59,3
10778,2027-02-17,1134,Laptop,South,2,32345,Cash,64690,11510.09,3
10779,2027-02-18,1082,Monitor,North,3,3300,Cash,9900,1691.15,3
10780,2027-02-19,1115,Smartphone,South,1,43212,UPI,43212,6295.82,2
10781,2027-02-20,1197,Laptop,West,1,3110,Debit Card,3110,807.94,2
10782,2027-02-21,1047,Smartwatch,West,1,78103,Cash,78103,6742.76,1
10783,2027-02-22,1153,Monitor,West,2,34372,Cash,68744,12128.1,4
10784,2027-02-23,1194,Smartphone,West,1,11228,Credit Card,11228,735.55,1
10785,2027-02-24,1010,Keyboard,South,5,95602,Cash,478010,32403.78,3
10786,2027-02-25,1056,Mouse,East,4,95819,Debit Card,383276,74151.05,1
10787,2027-02-26,1030,Smartphone,South,2,21083,Debit Card,42166,8074.98,4
10788,2027-02-27,1109,Tablet,North,3,86274,Credit Card,258822,69754.7,2
10789,2027-02-28,1005,Headphones,West,3,7763,Cash,23289,4412.53,1
10790,2027-03-01,1119,Smartphone,West,4,67950,Cash,271800,78807.8,3
10791,2027-03-02,1033,Smartphone,North,2,89785,Cash,179570,11164.53,3
10792,2027-03-03,1118,Mouse,South,1,19956,UPI,19956,1486.76,2
10793,2027-03-04,1065,Headphones,East,1,91618,Cash,91618,5590.21,1
10794,2027-03-05,1146,Tablet,East,5,66442,Debit Card,332210,31998.21,4
10795,2027-03-06,1177,Monitor,North,5,14189,Debit Card,70945,13147.35,2
10796,2027-03-07,1011,Monitor,East,1,33434,UPI,33434,7067.72,1
10797,2027-03-08,1085,Smartphone,South,3,33776,UPI,101328,6221.16,5
10798,2027-03-09,1026,Smartwatch,South,3,20373,Cash,61119,17510.15,3
10799,2027-03-10,1063,Smartwatch,North,5,13550,Credit Card,67750,17651.68,4
10800,2027-03-11,1086,Headphones,South,4,66716,UPI,266864,33132.0,4
10801,2027-03-12,1059,Headphones,West,1,84944,UPI,84944,5886.35,4
10802,2027-03-13,1027,Tablet,North,5,84540,Cash,422700,39087.82,3
10803,2027-03-14,1177,Mouse,South,5,22144,Cash,110720,9049.82,1
10804,2027-03-15,1161,Keyboard,North,1,62521,UPI,62521,5053.01,2
10805,2027-03-16,1098,Monitor,East,1,37625,Credit Card,37625,6758.97,1
10806,2027-03-17,1105,Mouse,South,3,67399,UPI,202197,22537.25,2
10807,2027-03-18,1099,Laptop,West,4,42791,Cash,171164,23883.36,4
10808,2027-03-19,1129,Monitor,South,4,35560,Cash,142240,42298.81,1
10809,2027-03-20,1149,Mouse,North,1,2038,UPI,2038,450.56,4
10810,2027-03-21,1055,Monitor,North,2,36676,Credit Card,73352,21070.01,5
10811,2027-03-22,1006,Keyboard,South,5,42020,UPI,210100,17992.78,4
10812,2027-03-23,1197,Laptop,West,5,26175,UPI,130875,19046.88,4
10813,2027-03-24,1095,Smartwatch,West,1,18787,Cash,18787,3544.79,2
10814,2027-03-25,1133,Smartwatch,West,2,674,Credit Card,1348,93.27,5
10815,2027-03-26,1102,Keyboard,North,3,92768,Debit Card,278304,14206.55,4
10816,2027-03-27,1003,Tablet,South,1,35498,Credit Card,35498,7724.67,4
10817,2027-03-28,1181,Laptop,East,1,53812,UPI,53812,11325.0,5
10818,2027-03-29,1023,Smartphone,North,5,12612,UPI,63060,9629.09,5
10819,2027-03-30,1053,Mouse,West,1,75725,UPI,75725,13055.82,1
10820,2027-03-31,1165,Laptop,South,1,45314,Credit Card,45314,6972.05,2
10821,2027-04-01,1083,Tablet,West,1,85591,Cash,85591,4793.2,5
10822,2027-04-02,1145,Tablet,East,5,51219,UPI,256095,34276.5,5
10823,2027-04-03,1085,Keyboard,West,3,34419,UPI,103257,9734.1,3
10824,2027-04-04,1078,Monitor,West,3,73655,Credit Card,220965,16485.33,5
10825,2027-04-05,1110,Laptop,East,1,72069,Debit Card,72069,20840.92,2
10826,2027-04-06,1001,Mouse,South,5,41828,Debit Card,209140,41794.52,4
10827,2027-04-07,1051,Laptop,North,3,70982,Cash,212946,49438.41,4
10828,2027-04-08,1173,Headphones,South,3,25118,Cash,75354,9708.68,4
10829,2027-04-09,1004,Monitor,East,3,35175,UPI,105525,15647.96,4
10830,2027-04-10,1190,Mouse,West,5,19419,Credit Card,97095,10605.78,3
10831,2027-04-11,1193,Smartwatch,South,5,4673,UPI,23365,1734.65,5
10832,2027-04-12,1113,Mouse,North,1,26900,Cash,26900,2548.99,4
10833,2027-04-13,1032,Smartphone,East,4,50945,Credit Card,203780,50818.35,1
10834,2027-04-14,1034,Keyboard,South,3,70805,Credit Card,212415,46600.97,4
10835,2027-04-15,1092,Smartphone,North,4,38064,Cash,152256,28431.1,5
10836,2027-04-16,1095,Mouse,East,5,46314,Debit Card,231570,39082.64,4
10837,2027-04-17,1072,Monitor,North,5,80247,Debit Card,401235,112589.98,3
10838,2027-04-18,1039,Laptop,East,5,89291,Credit Card,446455,30440.97,2
10839,2027-04-19,1154,Smartwatch,West,4,28462,UPI,113848,13678.86,2
10840,2027-04-20,1162,Laptop,South,5,85392,Debit Card,426960,58700.37,5
10841,2027-04-21,1182,Monitor,North,1,86342,UPI,86342,21206.15,2
10842,2027-04-22,1118,Mouse,East,5,71033,Debit Card,355165,105884.86,2
10843,2027-04-23,1003,Tablet,North,2,56684,Debit Card,113368,12489.48,1
10844,2027-04-24,1123,Laptop,North,4,83412,UPI,333648,89610.12,5
10845,2027-04-25,1050,Tablet,South,2,11078,Cash,22156,5708.62,5
10846,2027-04-26,1012,Laptop,West,5,19124,Debit Card,95620,10151.44,2
10847,2027-04-27,1193,Laptop,North,1,39694,Debit Card,39694,5947.48,2
10848,2027-04-28,1054,Smartwatch,East,3,889,UPI,2667,406.5,2
10849,2027-04-29,1133,Keyboard,East,5,99803,Cash,499015,146987.45,3
10850,2027-04-30,1057,Keyboard,West,1,67891,Debit Card,67891,6464.78,4
10851,2027-05-01,1145,Headphones,East,4,14294,Debit Card,57176,14281.96,3
10852,2027-05-02,1112,Smartphone,West,2,58502,Cash,117004,15625.67,5
10853,2027-05-03,1047,Monitor,East,2,36031,Debit Card,72062,16770.09,1
10854,2027-05-04,1151,Monitor,South,2,53315,Cash,106630,16527.94,4
10855,2027-05-05,1085,Monitor,North,4,5486,Cash,21944,4270.08,1
10856,2027-05-06,1142,Headphones,South,1,32798,UPI,32798,8466.9,5
10857,2027-05-07,1066,Keyboard,North,4,1981,Credit Card,7924,1989.25,5
10858,2027-05-08,1075,Mouse,North,2,56908,Cash,113816,30344.01,1
10859,2027-05-09,1179,Tablet,North,5,69767,UPI,348835,22640.9,1
10860,2027-05-10,1103,Smartwatch,South,3,17335,Credit Card,52005,11597.77,1
10861,2027-05-11,1166,Tablet,North,4,28298,Debit Card,113192,9620.96,5
10862,2027-05-12,1192,Mouse,South,4,92149,Credit Card,368596,56747.07,2
10863,2027-05-13,1038,Smartwatch,West,1,65387,Cash,65387,12236.99,1
10864,2027-05-14,1050,Headphones,East,1,19977,Cash,19977,3010.23,4
10865,2027-05-15,1098,Mouse,East,4,17766,Cash,71064,12784.62,5
10866,2027-05-16,1082,Monitor,North,2,86828,Cash,173656,51945.99,3
10867,2027-05-17,1030,Smartphone,South,3,86488,Cash,259464,21744.21,3
10868,2027-05-18,1079,Laptop,East,1,44026,UPI,44026,9635.71,4
10869,2027-05-19,1091,Tablet,South,2,12389,Cash,24778,3691.93,2
10870,2027-05-20,1179,Keyboard,South,5,24835,UPI,124175,10337.87,1
10871,2027-05-21,1191,Keyboard,North,1,11754,Debit Card,11754,1054.15,5
10872,2027-05-22,1052,Headphones,East,2,87110,Cash,174220,50056.59,1
10873,2027-05-23,1166,Smartwatch,North,2,11942,Cash,23884,6446.3,5
10874,2027-05-24,1079,Keyboard,North,3,46789,Credit Card,140367,38848.04,3
10875,2027-05-25,1030,Monitor,East,3,54247,Debit Card,162741,48477.81,1
10876,2027-05-26,1106,Tablet,East,5,37827,Cash,189135,19306.68,4
10877,2027-05-27,1051,Mouse,West,2,16699,Cash,33398,4637.64,2
10878,2027-05-28,1081,Monitor,West,2,73327,Debit Card,146654,31868.61,4
10879,2027-05-29,1133,Headphones,South,3,612,UPI,1836,313.87,2
10880,2027-05-30,1029,Monitor,East,1,87551,Cash,87551,13535.16,1
10881,2027-05-31,1132,Mouse,West,1,20081,Credit Card,20081,2800.35,1
10882,2027-06-01,1138,Smartphone,South,4,60222,Cash,240888,47803.06,2
10883,2027-06-02,1184,Headphones,South,3,92536,Credit Card,277608,53827.74,3
10884,2027-06-03,1145,Smartphone,South,4,98062,Credit Card,392248,35445.28,5
10885,2027-06-04,1074,Laptop,West,3,17023,Cash,51069,8576.27,4
10886,2027-06-05,1017,Smartphone,East,5,67460,Cash,337300,63536.51,4
10887,2027-06-06,1084,Laptop,North,2,20052,Credit Card,40104,7722.9,4
10888,2027-06-07,1069,Laptop,South,5,11308,Debit Card,56540,5796.87,1
10889,2027-06-08,1034,Smartphone,West,3,73025,Debit Card,219075,51607.03,4
10890,2027-06-09,1006,Headphones,West,2,24120,Cash,48240,2715.9,5
10891,2027-06-10,1053,Smartwatch,North,1,1387,UPI,1387,192.39,5
10892,2027-06-11,1194,Mouse,North,1,32302,Debit Card,32302,7915.71,2
10893,2027-06-12,1126,Monitor,West,4,85524,Cash,342096,65331.18,1
10894,2027-06-13,1043,Monitor,East,3,96049,Debit Card,288147,33220.64,5
10895,2027-06-14,1115,Mouse,North,3,82438,UPI,247314,55333.61,3
10896,2027-06-15,1111,Tablet,West,1,87241,Cash,87241,16736.99,1
10897,2027-06-16,1151,Tablet,North,5,26549,UPI,132745,33061.59,1
10898,2027-06-17,1183,Laptop,East,2,78289,Cash,156578,36601.09,5
10899,2027-06-18,1080,Laptop,South,5,85026,UPI,425130,86100.3,3
10900,2027-06-19,1095,Headphones,North,5,8346,Debit Card,41730,7179.41,2
10901,2027-06-20,1118,Keyboard,East,1,91063,Debit Card,91063,7585.14,5
10902,2027-06-21,1144,Smartphone,West,1,46720,UPI,46720,5388.37,3
10903,2027-06-22,1008,Laptop,North,1,46663,UPI,46663,7222.26,1
10904,2027-06-23,1132,Monitor,North,4,4265,UPI,17060,3409.01,3
10905,2027-06-24,1104,Headphones,West,5,81986,Cash,409930,73142.57,1
10906,2027-06-25,1132,Smartphone,South,3,45770,Debit Card,137310,16758.15,5
10907,2027-06-26,1184,Headphones,West,2,75777,Cash,151554,7822.62,5
10908,2027-06-27,1025,Smartphone,North,4,88778,Debit Card,355112,61810.73,4
10909,2027-06-28,1195,Smartphone,West,3,90739,Credit Card,272217,33048.91,4
10910,2027-06-29,1096,Mouse,East,5,23431,Cash,117155,27373.51,4
10911,2027-06-30,1195,Laptop,West,1,89616,Debit Card,89616,5017.29,5
10912,2027-07-01,1155,Smartwatch,North,5,56133,Debit Card,280665,55068.42,2
10913,2027-07-02,1093,Headphones,West,2,81202,Cash,162404,46345.0,5
10914,2027-07-03,1160,Smartwatch,South,4,52413,Cash,209652,19623.91,3
10915,2027-07-04,1178,Headphones,West,4,95276,Debit Card,381104,63992.08,5
10916,2027-07-05,1061,Mouse,South,2,26491,Cash,52982,3860.03,5
10917,2027-07-06,1122,Monitor,East,3,55345,UPI,166035,34273.02,1
10918,2027-07-07,1051,Smartwatch,South,3,99005,Cash,297015,55729.79,1
10919,2027-07-08,1147,Monitor,West,4,55812,Cash,223248,33898.28,1
10920,2027-07-09,1021,Tablet,North,4,11061,Cash,44244,7979.15,5
10921,2027-07-10,1005,Laptop,South,1,17401,Debit Card,17401,4770.37,2
10922,2027-07-11,1092,Laptop,East,3,96056,UPI,288168,28549.83,3
10923,2027-07-12,1170,Keyboard,South,2,63375,Credit Card,126750,7052.51,3
10924,2027-07-13,1061,Mouse,South,3,26417,Credit Card,79251,21034.5,2
10925,2027-07-14,1022,Monitor,South,1,62620,UPI,62620,12165.77,2
10926,2027-07-15,1149,Smartphone,East,4,2488,UPI,9952,2713.56,3
10927,2027-07-16,1070,Headphones,West,4,14756,UPI,59024,11759.72,4
10928,2027-07-17,1001,Laptop,South,1,88228,Debit Card,88228,22281.12,1
10929,2027-07-18,1133,Smartwatch,South,2,28730,Credit Card,57460,9045.26,1
10930,2027-07-19,1012,Headphones,North,4,60278,UPI,241112,57255.66,3
10931,2027-07-20,1090,Headphones,East,5,46333,Debit Card,231665,64463.19,2
10932,2027-07-21,1046,Keyboard,South,4,23125,Credit Card,92500,17855.34,4
10933,2027-07-22,1034,Monitor,East,5,32588,Cash,162940,15511.28,3
10934,2027-07-23,1177,Laptop,South,1,80150,Debit Card,80150,9393.53,1
10935,2027-07-24,1078,Headphones,West,1,41667,Credit Card,41667,4152.58,5
10936,2027-07-25,1045,Laptop,West,4,71791,Debit Card,287164,32080.31,2
10937,2027-07-26,1155,Smartphone,South,3,65803,Credit Card,197409,24992.74,5
10938,2027-07-27,1073,Keyboard,West,5,76861,Credit Card,384305,72550.42,3
10939,2027-07-28,1026,Smartphone,South,2,88729,Cash,177458,34958.85,1
10940,2027-07-29,1047,Laptop,West,4,4617,Debit Card,18468,2892.55,4
10941,2027-07-30,1121,Tablet,North,2,90765,UPI,181530,37005.83,5
10942,2027-07-31,1056,Smartwatch,North,4,98218,Cash,392872,27655.73,4
10943,2027-08-01,1094,Laptop,North,3,61210,Cash,183630,13211.64,1
10944,2027-08-02,1107,Monitor,East,3,94926,Credit Card,284778,26472.21,5
10945,2027-08-03,1063,Headphones,East,3,95376,UPI,286128,51365.52,4
10946,2027-08-04,1048,Headphones,North,3,67554,Debit Card,202662,20975.25,4
10947,2027-08-05,1061,Smartphone,East,1,31449,UPI,31449,3799.7,5
10948,2027-08-06,1081,Smartwatch,West,1,23047,UPI,23047,3458.85,1
10949,2027-08-07,1026,Keyboard,South,5,82382,UPI,411910,104199.44,4
10950,2027-08-08,1036,Tablet,South,2,68636,UPI,137272,7339.32,3
10951,2027-08-09,1001,Mouse,South,4,65119,UPI,260476,55310.7,5
10952,2027-08-10,1008,Smartwatch,North,4,62342,Credit Card,249368,54167.5,2
10953,2027-08-11,1113,Headphones,East,1,95303,Credit Card,95303,23793.72,2
10954,2027-08-12,1099,Monitor,West,4,27490,Cash,109960,31139.38,1
10955,2027-08-13,1180,Smartwatch,West,1,16693,Credit Card,16693,918.69,3
10956,2027-08-14,1047,Smartphone,North,5,30609,Cash,153045,13536.21,4
10957,2027-08-15,1127,Smartphone,West,2,19733,Cash,39466,10716.71,2
10958,2027-08-16,1056,Mouse,West,5,82230,Debit Card,411150,67687.48,1
10959,2027-08-17,1014,Monitor,West,3,35010,UPI,105030,20076.24,3
10960,2027-08-18,1028,Keyboard,West,3,1806,Credit Card,5418,1168.97,3
10961,2027-08-19,1078,Smartwatch,East,3,4349,Debit Card,13047,2867.3,1
10962,2027-08-20,1130,Monitor,West,5,12860,Credit Card,64300,18192.73,1
10963,2027-08-21,1109,Keyboard,South,4,95267,Cash,381068,114029.78,4
10964,2027-08-22,1154,Monitor,North,2,46300,Credit Card,92600,21301.65,1
10965,2027-08-23,1014,Monitor,East,3,37463,UPI,112389,13689.58,4
10966,2027-08-24,1187,Laptop,West,3,54830,Cash,164490,44402.12,4
10967,2027-08-25,1056,Smartphone,East,3,52207,Cash,156621,9758.31,5
10968,2027-08-26,1115,Smartwatch,West,2,19189,Debit Card,38378,4136.01,3
10969,2027-08-27,1007,Monitor,South,3,29584,UPI,88752,24348.79,3
10970,2027-08-28,1003,Smartwatch,North,2,40887,Cash,81774,9326.15,3
10971,2027-08-29,1111,Mouse,West,3,75316,UPI,225948,23761.32,5
10972,2027-08-30,1151,Monitor,West,5,3142,Credit Card,15710,1327.99,4
10973,2027-08-31,1107,Headphones,West,5,42637,UPI,213185,56446.69,4
10974,2027-09-01,1018,Smartphone,West,2,80332,Cash,160664,28118.54,1
10975,2027-09-02,1038,Headphones,North,5,56061,Debit Card,280305,61309.23,5
10976,2027-09-03,1115,Smartwatch,North,2,62760,Cash,125520,13777.9,1
10977,2027-09-04,1015,Smartwatch,South,5,15938,UPI,79690,19086.56,5
10978,2027-09-05,1192,Smartphone,North,5,48942,UPI,244710,58730.74,1
10979,2027-09-06,1119,Smartwatch,West,2,3494,Cash,6988,895.51,2
10980,2027-09-07,1028,Headphones,South,4,2313,UPI,9252,1412.51,3
10981,2027-09-08,1039,Monitor,South,5,93527,Credit Card,467635,47896.38,3
10982,2027-09-09,1185,Monitor,South,3,84881,Cash,254643,74900.76,4
10983,2027-09-10,1017,Laptop,West,4,55776,Debit Card,223104,47164.33,2
10984,2027-09-11,1086,Mouse,East,2,41743,Cash,83486,23679.63,3
10985,2027-09-12,1126,Smartwatch,West,4,63412,Credit Card,253648,31920.68,4
10986,2027-09-13,1044,Headphones,North,1,60772,Credit Card,60772,14917.87,2
10987,2027-09-14,1025,Smartwatch,North,1,42551,Credit Card,42551,10274.56,3
10988,2027-09-15,1145,Smartwatch,West,5,79354,Credit Card,396770,88445.55,1
10989,2027-09-16,1013,Keyboard,West,5,83236,Credit Card,416180,121278.91,5
10990,2027-09-17,1025,Laptop,South,3,66118,Debit Card,198354,29433.52,2
10991,2027-09-18,1068,Headphones,West,4,2420,UPI,9680,800.34,4
10992,2027-09-19,1138,Headphones,South,1,77719,Credit Card,77719,16937.09,2
10993,2027-09-20,1067,Smartwatch,North,5,77372,Credit Card,386860,89878.2,4
10994,2027-09-21,1109,Laptop,South,4,81632,Cash,326528,63269.74,2
10995,2027-09-22,1146,Monitor,West,5,2593,Debit Card,12965,1318.6,4
10996,2027-09-23,1111,Headphones,North,5,13405,Debit Card,67025,11804.04,3
10997,2027-09-24,1111,Monitor,East,1,24851,UPI,24851,3182.11,1
10998,2027-09-25,1034,Laptop,South,1,31481,Debit Card,31481,4938.32,3
10999,2027-09-26,1111,Monitor,North,5,74403,Cash,372015,78608.5,1
11000,2027-09-27,1008,Smartphone,South,2,71321,Cash,142642,33706.83,3
